order,family,subfamily,genus,subgenus,species,spauthor,year_described,common_name,gaa_name,syn1,syn2,syn3,syn4,syn5,syn6,itis_names,iucn,isocc,Genus_species,Tympanic.membrane,Tympanic.annulus,Columella,Collapsed_SVL,Microhabitat,Source,alt_mean,alt_min,alt_max,latitude_mean,latitude_min,latitude_max,mean_temp,min_temp,max_temp,df,ActiveTime,ear
Anura,Hylidae,,Atlantihyla,,spinipollex,"(Schmidt, 1936)",1993,Ceiba Stream Frog,Ptychohyla spinipollex,Ptychohyla_spinipollex,NA,NA,NA,NA,NA,,Endangered (EN),"NI,HN,GT",Atlantihyla_spinipollex,?,1,1,46,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,4300,__,Y
Anura,Hylidae,Hylinae,Acris,,crepitans,"Baird, 1854",NA,Northern Cricket Frog,Acris crepitans,,NA,NA,NA,NA,NA,,Least Concern (LC),US,Acris_crepitans,?,1,1,38,terrestrial,Conant and Collins 1998; Jensen et al. 2008,287.7016861,-1,1218,35.29203306,27.433,43.63,153.6750973,78,224,3733,D__N,Y
Anura,Hylidae,Hylinae,Acris,,gryllus,"(LeConte, 1825)",NA,"Southern Cricket Frog, Florida  Cricket Frog (<i>A. g. dorsalis</i>), Southern Cricket Frog (<i>A. g. gryllus</i>)",Acris gryllus,,NA,NA,NA,NA,NA,,Least Concern (LC),US,Acris_gryllus,?,1,1inf,32,terrestrial,Conant and Collins 1998; Jensen et al. 2008,34.50704225,-8,178,31.88033727,25.37858,37.3714,187.3830986,139,242,3643,D__N,Y
Anura,Hylidae,Hylinae,Aplastodiscus,,albofrenatus,"(Lutz, 1924)",NA,,Aplastodiscus albofrenatus,Hyla_albofrenata,NA,NA,NA,NA,NA,Hyla albofrenata,Least Concern (LC),BR,Aplastodiscus_albofrenatus,1,1,1inf,41.6,arboreal,IUCN 2014,905,905,905,-22.43333,-22.43333,-22.43333,179,179,179,1317,__N,Y
Anura,Hylidae,Hylinae,Aplastodiscus,,arildae,"(Cruz & Peixoto, 1987)",NA,,Aplastodiscus arildae,Hyla_arildae,NA,NA,NA,NA,NA,Hyla arildae,Least Concern (LC),BR,Aplastodiscus_arildae,?,1,1inf,41.6,arboreal,IUCN 2014; Heyer et al. 1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,2413,__N,Y
Anura,Hylidae,Hylinae,Aplastodiscus,,cavicola,"(Cruz & Peixoto, 1985)",NA,,Aplastodiscus cavicola,Hyla_cavicola,NA,NA,NA,NA,NA,Hyla cavicola,Near Threatened (NT),BR,Aplastodiscus_cavicola,?,1,1inf,37.3,semi.burrowing,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,__N,Y
Anura,Hylidae,Hylinae,Aplastodiscus,,eugenioi,"(Carvalho-e-Silva & Carvalho-e-Silva, 2005)",2005,,Aplastodiscus eugenioi,,NA,NA,NA,NA,NA,,Near Threatened (NT),BR,Aplastodiscus_eugenioi,?,1,1inf,39,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300,__N,Y
Anura,Hylidae,Hylinae,Aplastodiscus,,leucopygius,"(Cruz & Peixoto, 1985)",NA,"Guinle Treefrog, perereca-buzina, perereca-verde",Aplastodiscus leucopygius,Hyla_leucopygia,NA,NA,NA,NA,NA,Hyla leucopygia,Least Concern (LC),BR,Aplastodiscus_leucopygius,?,1,1inf,45.1,burrowing-semi.arboreal,IUCN 2014; Heyer et al. 1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,2410,__N,Y
Anura,Hylidae,Hylinae,Aplastodiscus,,perviridis,"Lutz, 1950",NA,Canebrake Treefrog ,Aplastodiscus perviridis,,NA,NA,NA,NA,NA,,Least Concern (LC),"BR,AR",Aplastodiscus_perviridis,1,1,1,46.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300,__N,Y
Anura,Hylidae,Hylinae,Aplastodiscus,,weygoldti,"(Cruz & Peixoto, 1987)",NA,,Aplastodiscus weygoldti,Hyla_weygoldti,NA,NA,NA,NA,NA,Hyla weygoldti,Near Threatened (NT),BR,Aplastodiscus_weygoldti,?,1,1inf,41.7,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2568,__N,Y
Anura,Hylidae,Hylinae,Argenteohyla,,siemersi,"(Mertens, 1937)",NA,,Argenteohyla siemersi,,NA,NA,NA,NA,NA,,Endangered (EN),"UY,PY,AR",Argenteohyla_siemersi,1,1,1,83,NA,NA,60,54,66,-28.301655,-28.56826,-28.03505,211,207,215,1933,__N,Y
Anura,Hylidae,Hylinae,Boana,,albomarginata,"(Spix, 1824)",NA,,Hypsiboas albomarginatus,Hypsiboas_albomarginatus,_Hyla_albomarginata,NA,NA,NA,NA,Hyla albomarginata,Least Concern (LC),"GF,GY,VE,BR,CO",Boana_albomarginata,1,1,1,62,semi.arboreal,IUCN 2014,274.6470588,3,814,-21.42913833,-26.43333,-8.48333,217.3888889,166,253,2711,__N,Y
Anura,Hylidae,Hylinae,Boana,,albopunctata,"(Spix, 1824)",NA,Yellow-spotted Treefrog,Hypsiboas albopunctatus,Hypsiboas_albopunctatus,_Hyla_albopunctata,NA,NA,NA,NA,Hyla albopunctata,Least Concern (LC),"AR,BO,BR,PY,UY",Boana_albopunctata,?,1,1inf,75,arboreal,IUCN 2014; Heyer et al. 1990,416.9310345,109,962,-21.34096276,-27.19069,-9.57747,217.3103448,166,273,2112.03,__N,Y
Anura,Hylidae,Hylinae,Boana,,balzani,"(Boulenger, 1898)",NA,,Hypsiboas balzani,Hypsiboas_balzani,_Hyla_balzani,NA,NA,NA,NA,Hyla balzani,Least Concern (LC),"BO,PE",Boana_balzani,?,1,1inf,52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,__N,Y
Anura,Hylidae,Hylinae,Boana,,bischoffi,"(Boulenger, 1887)",NA,,Hypsiboas bischoffi,Hypsiboas_bischoffi,_Hyla_bischoffi,NA,NA,NA,NA,Hyla bischoffi,Least Concern (LC),BR,Boana_bischoffi,1,1,1inf,69,arboreal,IUCN 2014; Heyer et al. 1990,480,109,839,-25.20833,-26.43333,-23.53333,189.5,163,220,1507,__N,Y
Anura,Hylidae,Hylinae,Boana,,boans,"(Linnaeus, 1758)",NA,"Giant Gladiator Treefrog, Rusty Treefrog",Hypsiboas boans,Hypsiboas_boans,_Hyla_boans,_Rana_boans,NA,NA,NA,"Hyla boans, Rana boans",Least Concern (LC),"BO,BR,CO,EC,GF,GY,PA,PE,SR,TT,VE",Boana_boans,1,1,1inf,132,arboreal,IUCN 2014; Duellman 1978,217.9903846,2,940,2.593432104,-13.633,10.73253,257.1346154,222,284,710,D__N,Y
Anura,Hylidae,Hylinae,Boana,,caingua,"(Carrizo, 1991)",NA,,Hypsiboas caingua,Hypsiboas_caingua,_Hyla_caingua,NA,NA,NA,NA,Hyla caingua,Least Concern (LC),"AR,BR",Boana_caingua,1,1,1inf,38,NA,NA,184.6666667,119,247,-26.75549,-27.40671,-25.66907,209.3333333,208,211,NA,__N,Y
Anura,Hylidae,Hylinae,Boana,,calcarata,"(Troschel, 1848)",NA,Convict Treefrog,Hypsiboas calcaratus,Hypsiboas_calcaratus,_Hyla_calcarata,NA,NA,NA,NA,Hyla calcarata,Least Concern (LC),"BR,EC,GF,GY,PE,SR",Boana_calcarata,?,1,1inf,61,arboreal,IUCN 2014; Duellman 2005,194.7727273,5,413,-2.837195909,-12.957,5.44252,254.5,241,268,1780.5,__N,Y
Anura,Hylidae,Hylinae,Boana,,cinerascens,"(Spix, 1824)",NA,,Hypsiboas cinerascens,Hypsiboas_cinerascens,_Hyla_cinerascens,NA,NA,NA,NA,Hyla cinerascens,Least Concern (LC),"SR,GF,GY,BO,VE,PE,EC,CO,BR",Boana_cinerascens,0,1,1inf,54,arboreal,IUCN 2014; Duellman 2005,183.09375,5,439,-0.651701875,-9.57747,7.65,256.375,241,269,1420,__N,Y
Anura,Hylidae,Hylinae,Boana,,cordobae,"(Barrio, 1965)",2004,,Hypsiboas cordobae,Hypsiboas_cordobae,_Hyla_cordobae,_Hyla_pulchella_cordobae,NA,NA,NA,"Hyla cordobae, Boana cordobae, Hyla pulchella cordobae",Least Concern (LC),AR,Boana_cordobae,?,1,1inf,61.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Hylidae,Hylinae,Boana,,crepitans,"(Wied-Neuwied, 1824)",NA,,Hypsiboas crepitans,Hypsiboas_crepitans,_Hyla_crepitans,NA,NA,NA,NA,Hyla crepitans,Least Concern (LC),"BR,CO,GF,GY,PA,SR,TT,VE",Boana_crepitans,?,1,1inf,75,arboreal,IUCN 2014,616.1818182,4,3381,5.559021813,-23.78333,11.31203,240.373494,79,284,350,__N,Y
Anura,Hylidae,Hylinae,Boana,,dentei,"(Bokermann, 1967)",NA,,Hypsiboas dentei,Hypsiboas_dentei,_Hyla_dentei,NA,NA,NA,NA,Hyla dentei,Least Concern (LC),BR,Boana_dentei,?,1,1inf,54,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2145,__N,Y
Anura,Hylidae,Hylinae,Boana,,ericae,"(Caramaschi & Cruz, 2000)",2000,,Hypsiboas ericae,Hypsiboas_ericae,_Hyla_ericae,NA,NA,NA,NA,Hyla ericae,Data Deficient (DD),BR,Boana_ericae,?,1,1inf,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700,__N,Y
Anura,Hylidae,Hylinae,Boana,,fasciata,"(Günther, 1858)",NA,Gunther's Banded Treefrog,Hypsiboas fasciatus,Hypsiboas_fasciatus,_Hyla_fasciata,_Hyla_steinbachi,NA,NA,NA,"Hyla fasciata, Hyla steinbachi, Boana fasciata",Least Concern (LC),"BR,EC,PE,SR",Boana_fasciata,?,1,1inf,51.2,arboreal,IUCN 2014; Duellman 2005,235.8387097,41,582,-5.710076452,-15.28333,2.37781,253.2580645,246,269,1750,__N,Y
Anura,Hylidae,Hylinae,Boana,,geographica,"(Spix, 1824)",NA,"Map Treefrog, Rana geográfica",Hypsiboas geographicus,Hypsiboas_geographicus,_Hyla_geographica,NA,NA,NA,NA,Hyla geographica,Least Concern (LC),"BO,BR,CO,EC,GF,GY,PE,SR,TT,VE",Boana_geographica,1,1,1inf,85,arboreal,IUCN 2014; Duellman 2005,247.1184211,3,970,-7.170360764,-26.43333,10.68333,244.1842105,160,275,720,__N,Y
Anura,Hylidae,Hylinae,Boana,,guentheri,"(Boulenger, 1886)",NA,,Hypsiboas guentheri,Hypsiboas_guentheri,_Hyla_guentheri,NA,NA,NA,NA,Hyla guentheri,Least Concern (LC),"BR,AR",Boana_guentheri,?,1,1inf,47,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__N,Y
Anura,Hylidae,Hylinae,Boana,,joaquini,"(Lutz, 1968)",NA,,Hypsiboas joaquini,Hypsiboas_joaquini,_Hyla_joaquini,_Hyla_raddiana_joaquini,NA,NA,NA,"Hyla joaquini, Boana joaquini, Hyla raddiana joaquini",Least Concern (LC),BR,Boana_joaquini,0,1,1inf,56.4,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700,__N,Y
Anura,Hylidae,Hylinae,Boana,,lanciformis,"(Cope, 1871)",NA,"Rocket Treefrog, Basin Treefrog",Hypsiboas lanciformis,Hypsiboas_lanciformis,_Hyla_lanciformis,NA,NA,NA,NA,Hyla lanciformis,Least Concern (LC),"PE,BO,CO,VE,EC,BR",Boana_lanciformis,1,1,1inf,94,arboreal,IUCN 2014,245.7368421,33,496,-2.391805526,-13.142,10.06028,254.5789474,235,270,1654.3,__N,Y
Anura,Hylidae,Hylinae,Boana,,latistriata,"(Caramaschi & Cruz, 2004)",2004,,Hypsiboas latistriatus,Hypsiboas_latistriatus,NA,NA,NA,NA,NA,,Data Deficient (DD),BR,Boana_latistriata,?,1,1inf,51.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Hylidae,Hylinae,Boana,,leptolineata,"(Braun & Braun, 1977)",NA,,Hypsiboas leptolineatus,Hypsiboas_leptolineatus,_Hyla_leptolineata,NA,NA,NA,NA,Hyla leptolineata,Least Concern (LC),BR,Boana_leptolineata,?,1,1inf,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__N,Y
Anura,Hylidae,Hylinae,Boana,,lundii,"(Burmeister, 1856)",NA,Lund's Treefrog,Hypsiboas lundii,Hypsiboas_lundii,_Hyla_biobeba,_Hylella_punctatissima,NA,NA,NA,"Hyla biobeba, Hylella punctatissima, Boana lundii",Least Concern (LC),BR,Boana_lundii,?,1,1inf,76,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,__N,Y
Anura,Hylidae,Hylinae,Boana,,marginata,"(Boulenger, 1887)",NA,,Hypsiboas marginatus,Hypsiboas_marginatus,_Hyla_marginata,NA,NA,NA,NA,Hyla marginata,Least Concern (LC),BR,Boana_marginata,0,1,1inf,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Hylidae,Hylinae,Boana,,marianitae,"(Carrizo, 1992)",NA,,Hypsiboas marianitae,Hypsiboas_marianitae,_Hyla_marianitae,NA,NA,NA,NA,Hyla marianitae,Least Concern (LC),"BO,AR",Boana_marianitae,?,1,1inf,56.8,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,885,__N,Y
Anura,Hylidae,Hylinae,Boana,,melanopleura,"(Boulenger, 1912)",NA,,Hypsiboas melanopleura,Hypsiboas_melanopleura,_Hyla_melanopleura,NA,NA,NA,NA,Hyla melanopleura,Least Concern (LC),PE,Boana_melanopleura,?,1,1inf,47.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__N,Y
Anura,Hylidae,Hylinae,Boana,,microderma,"(Pyburn, 1977)",2005,,Hypsiboas microderma,Hypsiboas_microderma,_Hyla_microderma,NA,NA,NA,NA,Hyla microderma,Least Concern (LC),"BR,CO,PE",Boana_microderma,?,1,1inf,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__N,Y
Anura,Hylidae,Hylinae,Boana,,multifasciata,"(Günther, 1859)",NA,,Hypsiboas multifasciatus,Hypsiboas_multifasciatus,_Hyla_multifasciata,NA,NA,NA,NA,Hyla multifasciata,Least Concern (LC),"BR,GF,SR,VE",Boana_multifasciata,?,1,1inf,83,arboreal,IUCN 2014,125.2307692,5,688,2.525467692,-3.15067,7.65,259.8461538,233,269,2800,__N,Y
Anura,Hylidae,Hylinae,Boana,,nympha,"(Faivovich, Moravec, Cisneros-Heredia & Köhler, 2006)",2006,,Hypsiboas nympha,Hypsiboas_nympha,NA,NA,NA,NA,NA,,Least Concern (LC),"CO,EC,PE",Boana_nympha,?,1,1inf,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__N,Y
Anura,Hylidae,Hylinae,Boana,,ornatissima,"(Noble, 1923)",NA,,Hypsiboas ornatissimus,Hypsiboas_ornatissimus,_Hyla_ornatissima,NA,NA,NA,NA,Hyla ornatissima,Least Concern (LC),"SR,GY,GF,BR",Boana_ornatissima,1,1,1inf,42,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2855,__N,Y
Anura,Hylidae,Hylinae,Boana,,pardalis,"(Spix, 1824)",NA,,Hypsiboas pardalis,Hypsiboas_pardalis,_Hyla_pardalis,NA,NA,NA,NA,Hyla pardalis,Least Concern (LC),"AR,BR",Boana_pardalis,?,1,1inf,75,semi.arboreal,IUCN 2014,689.7142857,443,905,-22.46563286,-23.78333,-19.91667,190.7142857,166,211,590,__N,Y
Anura,Hylidae,Hylinae,Boana,,pellucens,"(Werner, 1901)",NA,,Hypsiboas pellucens,Hypsiboas_pellucens,_Hyla_pellucens,NA,NA,NA,NA,Hyla pellucens,Least Concern (LC),"CO,EC,PE",Boana_pellucens,?,1,1inf,61.6,arboreal,IUCN 2014,368.0952381,22,1042,-0.357027619,-2.6667,0.7833,237,206,254,800,__N,Y
Anura,Hylidae,Hylinae,Boana,,picturata,"(Boulenger, 1899)",NA,,Hypsiboas picturatus,Hypsiboas_picturatus,_Hyla_picturata,NA,NA,NA,NA,Hyla picturata,Least Concern (LC),"EC,CO",Boana_picturata,1,1,1inf,69.4,arboreal,IUCN 2014,502.5384615,26,868,0.401763846,-0.3446,5.32667,230.3076923,207,264,NA,__N,Y
Anura,Hylidae,Hylinae,Boana,,polytaenia,"(Cope, 1870)",NA,,Hypsiboas polytaenius,Hypsiboas_polytaenius,_Hyla_polytaenia,NA,NA,NA,NA,Hyla polytaenia,Least Concern (LC),"PY,BR,AR",Boana_polytaenia,1,1,1inf,41.5,arboreal,IUCN 2014; Heyer et al. 1990,711.6666667,443,962,-21.98702833,-22.63333,-19.5,195.6666667,178,211,5368,__N,Y
Anura,Hylidae,Hylinae,Boana,,prasina,"(Burmeister, 1856)",NA,Burmeister's Treefrog,Hypsiboas prasinus,Hypsiboas_prasinus,_Hyla_prasina,_Hyla_pulchella_prasina,NA,NA,NA,"Hyla prasina, Boana prasina, Hyla pulchella prasina",Least Concern (LC),BR,Boana_prasina,?,1,1inf,55,arboreal,IUCN 2014,1027.4,730,1657,-23.109084,-23.59137,-22.73334,172.4,136,192,1556,__N,Y
Anura,Hylidae,Hylinae,Boana,,pulchella,"(Duméril & Bibron, 1841)",NA,,Hypsiboas pulchellus,Hypsiboas_pulchellus,_Hyla_albovittata,_Hyla_pulchella,_Hyla_leucomelas,NA,NA,"Hyla albovittata, Hyla pulchella, Hyla leucomelas",Least Concern (LC),"BR,UY",Boana_pulchella,1,1,1inf,50,NA,NA,96.95384615,0,953,-33.66390123,-38.27316,-27.02073,168.5384615,118,224,2300,__,Y
Anura,Hylidae,Hylinae,Boana,,punctata,"(Schneider, 1799)",NA,"Dotted Treefrog, Polka-Dot Treefrog",Hypsiboas punctatus,Hypsiboas_punctatus,_Hyla_punctata,NA,NA,NA,NA,Hyla punctata,Least Concern (LC),"AR,BO,BR,CO,EC,GF,GY,PY,PE,SR,TT,VE",Boana_punctata,1,1,1inf,41.7,arboreal,IUCN 2014; Duellman 2005,153.8588235,8,474,-10.21860224,-31.67548,10.82292,246.1764706,185,277,920,D__N,Y
Anura,Hylidae,Hylinae,Boana,,raniceps,"(Cope, 1862)",NA,,Hypsiboas raniceps,Hypsiboas_raniceps,_Hyla_raniceps,NA,NA,NA,NA,Hyla raniceps,Least Concern (LC),"AR,BO,BR,GF,PY",Boana_raniceps,1,1,1inf,82,arboreal,IUCN 2014,119.75,5,639,-21.89996265,-31.19367,-1,232.7279412,191,275,880,__,Y
Anura,Hylidae,Hylinae,Boana,,roraima,"(Duellman & Hoogmoed, 1992)",NA,,Hypsiboas roraima,Hypsiboas_roraima,_Hyla_roraima,NA,NA,NA,NA,Hyla roraima,Least Concern (LC),"GY,VE",Boana_roraima,?,1,1inf,47.2,semi.arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2616,__N,Y
Anura,Hylidae,Hylinae,Boana,,rosenbergi,"(Boulenger, 1898)",NA,,Hypsiboas rosenbergi,Hypsiboas_rosenbergi,_Hyla_rosenbergi,NA,NA,NA,NA,Hyla rosenbergi,Least Concern (LC),"CO,CR,EC,PA,VE",Boana_rosenbergi,1,1,1,95,NA,NA,198.3333333,10,951,4.784807511,-1.2833,9.615935728,251.3225806,209,270,400,__N,Y
Anura,Hylidae,Hylinae,Boana,,semiguttata,"(Lutz, 1925)",NA,,Hypsiboas semiguttatus,Hypsiboas_semiguttatus,_Hyla_semiguttata,NA,NA,NA,NA,Hyla semiguttata,Least Concern (LC),"BR,AR",Boana_semiguttata,?,1,1inf,48,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,__N,Y
Anura,Hylidae,Hylinae,Boana,,sibleszi,"(Rivero, 1972)",NA,,Hypsiboas sibleszi,Hypsiboas_sibleszi,_Hyla_sibleszi,NA,NA,NA,NA,Hyla sibleszi,Least Concern (LC),"VE,GY",Boana_sibleszi,?,1,1inf,35.7,arboreal,IUCN 2014,991.8,688,1297,5.07611,4.69722,5.35167,220.2,203,233,NA,__N,Y
Anura,Hylidae,Hylinae,Bokermannohyla,,astartea,"(Bokermann, 1967)",NA,,Bokermannohyla astartea,Hyla_astartea,NA,NA,NA,NA,NA,Hyla astartea,Least Concern (LC),BR,Bokermannohyla_astartea,1,1,1inf,45,semi.arboreal,IUCN 2014; Heyer et al. 1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,__N,Y
Anura,Hylidae,Hylinae,Bokermannohyla,,circumdata,"(Cope, 1871)",NA,,Bokermannohyla circumdata,Hyla_circumdata,NA,NA,NA,NA,NA,Hyla circumdata,Least Concern (LC),BR,Bokermannohyla_circumdata,1,1,1inf,71,arboreal,IUCN 2014; Heyer et al. 1990,624.5,443,806,-23.016665,-23.53333,-22.5,191,171,211,1460,__N,Y
Anura,Hylidae,Hylinae,Bokermannohyla,,hylax,"(Heyer, 1985)",NA,,Bokermannohyla hylax,Hyla_hylax,NA,NA,NA,NA,NA,Hyla hylax,Least Concern (LC),BR,Bokermannohyla_hylax,1,1,1inf,64,semi.arboreal,IUCN 2014; Heyer et al. 1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,__N,Y
Anura,Hylidae,Hylinae,Bokermannohyla,,martinsi,"(Bokermann, 1964)",NA,,Bokermannohyla martinsi,Hyla_martinsi,NA,NA,NA,NA,NA,Hyla martinsi,Least Concern (LC),BR,Bokermannohyla_martinsi,?,1,1inf,64,terrestrial,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,963.7,__N,Y
Anura,Hylidae,Hylinae,Bromeliohyla,,bromeliacia,"(Schmidt, 1933)",NA,Bromeliad Treefrog,Bromeliohyla bromeliacia,Hyla_bromeliacia,NA,NA,NA,NA,NA,Hyla bromeliacia,Least Concern (LC),"BZ,GT,HN",Bromeliohyla_bromeliacia,?,1,1,35.7,arboreal,IUCN 2014,987.125,442,1639,15.41416,15.21,15.534,217.625,178,243,NA,__N,Y
Anura,Hylidae,Hylinae,Charadrahyla,,nephila,"(Mendelson & Campbell, 1999)",NA,Oaxacan Cloud-Forest Treefrog,Charadrahyla nephila,Hyla_nephila,NA,NA,NA,NA,NA,Hyla nephila,Endangered (EN),MX,Charadrahyla_nephila,?,1,1inf,81,arboreal,Duellman 2001,477,344,610,17.69985419,17.699,17.70070838,227.5,227,228,NA,__,Y
Anura,Hylidae,Hylinae,Charadrahyla,,taeniopus,"(Günther, 1901)",NA,"Porthole Treefrog, Calate",Charadrahyla taeniopus,Hyla_taeniopus,NA,NA,NA,NA,NA,Hyla taeniopus,Vulnerable (VU),MX,Charadrahyla_taeniopus,?,1,1inf,70,arboreal,Duellman 2001,1543.2,798,2274,19.78290238,19.11341915,20.78388689,174.7,128,203,NA,__N,Y
Anura,Hylidae,Hylinae,Dendropsophus,,anceps,"(Lutz, 1929)",NA,Estrella Treefrog,Dendropsophus anceps,Hyla_anceps,NA,NA,NA,NA,NA,Hyla anceps,Least Concern (LC),BR,Dendropsophus_anceps,1,1,1inf,42,NA,NA,24.8,4,88,-22.819496,-22.91667,-22.65,231.8,230,234,3244,__N,Y
Anura,Hylidae,Hylinae,Dendropsophus,,berthalutzae,"(Bokermann, 1962)",NA,,Dendropsophus berthalutzae,Hyla_berthalutzae,NA,NA,NA,NA,NA,Hyla berthalutzae,Least Concern (LC),BR,Dendropsophus_berthalutzae,1,1,1inf,24,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,4642.6,__N,Y
Anura,Hylidae,Hylinae,Dendropsophus,,bifurcus,"(Andersson, 1945)",NA,,Dendropsophus bifurcus,Hyla_bifurca,NA,NA,NA,NA,NA,Hyla bifurca,Least Concern (LC),"BO,BR,CO,EC,PE",Dendropsophus_bifurcus,1,1,1inf,35,arboreal,IUCN 2014,350.0714286,243,615,-0.600006429,-1.93333,0.06361,243.7857143,234,250,3018,__N,Y
Anura,Hylidae,Hylinae,Dendropsophus,,bipunctatus,"(Spix, 1824)",NA,,Dendropsophus bipunctatus,Hyla_bipunctata,NA,NA,NA,NA,NA,Hyla bipunctata,Least Concern (LC),BR,Dendropsophus_bipunctatus,1,1,1inf,30,arboreal,IUCN 2014,209.125,12,753,-22.1037625,-22.96342,-19.41667,223.75,203,243,5426,__N,Y
Anura,Hylidae,Hylinae,Dendropsophus,,branneri,"(Cochran, 1948)",NA,,Dendropsophus branneri,Hyla_branneri,_Hyla_bipunctata_branneri,NA,NA,NA,NA,"Hyla branneri, Hyla bipunctata branneri",Least Concern (LC),CO,Dendropsophus_branneri,1,1,1inf,25,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,__N,Y
Anura,Hylidae,Hylinae,Dendropsophus,,brevifrons,"(Duellman & Crump, 1974)",NA,,Dendropsophus brevifrons,Hyla_brevifrons,NA,NA,NA,NA,NA,Hyla brevifrons,Least Concern (LC),"BR,CO,EC,GF,PE,SR",Dendropsophus_brevifrons,?,1,1inf,25,arboreal,IUCN 2014; Duellman 2005,262,235,313,-1.45257875,-9.61667,0.05,250.375,246,261,4625,__N,Y
Anura,Hylidae,Hylinae,Dendropsophus,,ebraccatus,"(Cope, 1874)",NA,Hourglass Treefrog,Dendropsophus ebraccatus,Hyla_ebraccata,NA,NA,NA,NA,NA,Hyla ebraccata,Least Concern (LC),"BZ,CO,CR,EC,GT,HN,MX,NI,PA",Dendropsophus_ebraccatus,1,1inf,1,37,NA,NA,380.7882353,7,1728,9.297952813,0.08333,18.4506759,248.0697674,197,280,3062.06,__N,Y
Anura,Hylidae,Hylinae,Dendropsophus,,elegans,"(Wied-Neuwied, 1824)",NA,,Dendropsophus elegans,Hyla_elegans,NA,NA,NA,NA,NA,Hyla elegans,Least Concern (LC),BR,Dendropsophus_elegans,?,1,1inf,35.7,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,__N,Y
Anura,Hylidae,Hylinae,Dendropsophus,,gaucheri,"(Lescure & Marty, 2000)",NA,,Dendropsophus gaucheri,Hyla_gaucheri,NA,NA,NA,NA,NA,Hyla gaucheri,Least Concern (LC),"BR,GF,SR",Dendropsophus_gaucheri,?,1,1inf,19.2,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,__,Y
Anura,Hylidae,Hylinae,Dendropsophus,,juliani,"Moravec, Aparicio & Köhler, 2006",2006,,Dendropsophus juliani,,NA,NA,NA,NA,NA,,Least Concern (LC),BO,Dendropsophus_juliani,?,1,1inf,21.2,arboreal,IUCN 2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,3773,_C_N,Y
Anura,Hylidae,Hylinae,Dendropsophus,,koechlini,"(Duellman & Trueb, 1989)",NA,Koechlin's Treefrog,Dendropsophus koechlini,Hyla_koechlini,NA,NA,NA,NA,NA,Hyla koechlini,Least Concern (LC),"BO,BR,PE",Dendropsophus_koechlini,?,1,1inf,29,arboreal,IUCN 2014; Duellman 2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,6600,__N,Y
Anura,Hylidae,Hylinae,Dendropsophus,,labialis,"(Peters, 1863)",NA,Green Dotted Treefrog ,Dendropsophus labialis,Hyla_labialis,NA,NA,NA,NA,NA,Hyla labialis,Least Concern (LC),"VE,CO",Dendropsophus_labialis,?,1,1inf,61,NA,NA,2912.512195,1920,3684,5.215926829,4.25,6.04,115.0243902,66,177,1750,__N,Y
